seq,anchorId,range,rssi,sec,nsec
167,0,3269,-88.30809096820644,791,459000000
167,1,7833,-92.2462278336452,791,465000000
167,2,9059,-93.21447091959874,791,467000000
168,0,3262,-88.33218060365648,791,560000000
168,1,7868,-93.09460670823806,791,569000000
168,2,9019,-91.64249061046374,791,572000000
169,0,3263,-88.4149624198107,791,660000000
169,1,7863,-92.36205753336532,791,662000000
169,2,9017,-91.98405832363126,791,673000000
170,0,3236,-87.71140180450995,791,757000000
170,1,7816,-92.32517184356352,791,764000000
170,2,9038,-92.6758406803901,791,775000000
171,0,3252,-88.045279501263,791,860000000
171,1,7808,-91.83377714271136,791,864000000
171,2,9049,-92.26155187814194,791,867000000
172,0,3266,-87.95955368255322,791,960000000
172,1,7847,-92.43011607860836,791,968000000
172,2,9061,-92.58023647118054,791,973000000
173,0,3242,-88.5883094087836,792,60000000
173,1,7821,-92.51013876574332,792,69000000
173,2,9052,-92.211515000406,792,73000000
174,0,3265,-87.72366911672862,792,160000000
174,1,7878,-92.41760656990596,792,163000000
174,2,9034,-92.764428384297,792,170000000
175,0,3211,-88.18421006114544,792,259000000
175,1,7825,-92.3964536695662,792,264000000
175,2,9073,-92.60725669713908,792,266000000
176,0,3217,-87.73105810397077,792,360000000
176,1,7862,-92.44169369192664,792,369000000
176,2,9028,-91.87475508841985,792,371000000
177,0,3256,-88.2385729232469,792,459000000
177,1,7806,-92.45205364677592,792,463000000
177,2,9015,-92.43636949303551,792,465000000
178,0,3250,-88.16941726142635,792,560000000
178,1,7857,-92.10703850463396,792,564000000
178,2,9036,-91.474365669964,792,566000000
179,0,3243,-88.2602693645594,792,660000000
179,1,7865,-91.22486480297682,792,672000000
179,2,9028,-91.94524866798118,792,677000000
180,0,3240,-88.1365539436136,792,760000000
180,1,7851,-91.61596923246904,792,770000000
180,2,9056,-92.12634444357496,792,778000000
181,0,3239,-88.24048647576512,792,860000000
181,1,7831,-92.64734191121728,792,872000000
181,2,9026,-93.1799648701209,792,876000000
182,0,3230,-88.0715780347663,792,959000000
182,1,7831,-91.04866566717446,792,968000000
182,2,9042,-92.07382491879736,792,979000000
183,0,3225,-88.45648963446092,793,60000000
183,1,7861,-92.33482253138284,793,67000000
183,2,9032,-91.91398923961056,793,70000000
184,0,3235,-88.53562154509326,793,160000000
184,1,7858,-92.37340571910435,793,163000000
184,2,9022,-92.47109669244082,793,166000000
185,0,3243,-88.08458099699605,793,260000000
185,1,7858,-92.0918814909617,793,264000000
185,2,9038,-92.9493021183408,793,271000000
186,0,3214,-88.18249344345264,793,360000000
186,1,7815,-92.89031128289268,793,368000000
186,2,8999,-91.99285797561524,793,371000000
187,0,3258,-87.81601676372941,793,460000000
187,1,7774,-91.8571278043641,793,463000000
187,2,9050,-92.57897626123278,793,465000000
188,0,3200,-88.87678264681988,793,559000000
188,1,7827,-91.99692048658883,793,564000000
188,2,9032,-92.27441056487902,793,566000000
189,0,3222,-88.39935798036984,793,660000000
189,1,7825,-93.06405807135124,793,666000000
189,2,9043,-91.99092690465125,793,670000000
190,0,3221,-87.40646167645875,793,760000000
190,1,7799,-92.56060188176072,793,764000000
190,2,9053,-91.35939929727462,793,767000000
191,0,3197,-88.48865728784229,793,860000000
191,1,7839,-92.13651218605992,793,866000000
191,2,9016,-92.29669076314792,793,869000000
192,0,3231,-87.53175018505404,793,960000000
192,1,7836,-92.84905885371155,793,961000000
192,2,9018,-92.56828005123438,793,974000000
193,0,3206,-88.25063920804935,794,59000000
193,1,7814,-92.18235941911593,794,63000000
193,2,9012,-92.01918030663144,794,64000000
194,0,3246,-88.36972931462215,794,160000000
194,1,7838,-92.28425390882124,794,169000000
194,2,9053,-92.29376128176064,794,171000000
195,0,3185,-88.62088967403244,794,260000000
195,1,7808,-92.39503840569338,794,263000000
195,2,9003,-91.71562809715456,794,265000000
196,0,3248,-87.97266030668759,794,360000000
196,1,7851,-91.82875391870115,794,366000000
196,2,9047,-92.121117074234,794,368000000
197,0,3208,-88.84979318166386,794,460000000
197,1,7797,-92.83647467643222,794,472000000
197,2,9038,-91.40143854589137,794,475000000
198,0,3220,-88.03090573277612,794,559000000
198,1,7805,-92.49719124630198,794,563000000
198,2,9021,-92.32167949017078,794,574000000
199,0,3226,-88.49621721135564,794,660000000
199,1,7781,-91.78223927672988,794,666000000
199,2,9033,-92.7771170122021,794,669000000
200,0,3179,-88.35693089583013,794,760000000
200,1,7811,-92.319777847332,794,764000000
200,2,9033,-92.9926801216919,794,767000000
201,0,3223,-87.78941288499253,794,860000000
201,1,7855,-92.5716868921404,794,867000000
201,2,9034,-92.92501081204384,794,869000000
202,0,3226,-87.04275347579102,794,960000000
202,1,7829,-92.61045042710148,794,960000000
202,2,9021,-92.8086796472184,794,972000000
203,0,3239,-87.71272900811981,795,60000000
203,1,7812,-92.930281920612,795,62000000
203,2,9056,-92.27544163406436,795,66000000
204,0,3199,-88.3526435683348,795,160000000
204,1,7839,-92.1163189162306,795,166000000
204,2,9039,-92.33673325265616,795,170000000
205,0,3197,-88.26056474924772,795,260000000
205,1,7797,-92.3139247925162,795,262000000
205,2,9027,-92.29832486194503,795,274000000
206,0,3226,-88.43176423097442,795,360000000
206,1,7817,-91.97883858998922,795,364000000
206,2,9041,-92.38765416285054,795,367000000
207,0,3195,-88.1951261317389,795,460000000
207,1,7780,-92.38056310477111,795,468000000
207,2,9022,-92.590199415882,795,470000000
208,0,3198,-88.57377544562517,795,560000000
208,1,7832,-92.56155464817655,795,568000000
208,2,9059,-92.63773355948705,795,571000000
209,0,3199,-89.24163648146003,795,660000000
209,1,7821,-92.43460331046514,795,672000000
209,2,9042,-91.8308266316269,795,675000000
210,0,3206,-88.58327297048879,795,757000000
210,1,7791,-92.5639358268398,795,764000000
210,2,9061,-92.5921446210219,795,766000000
211,0,3212,-88.35474045643222,795,860000000
211,1,7786,-92.108528469758,795,867000000
211,2,9026,-93.4318779557196,795,869000000
212,0,3201,-87.19948786904997,795,960000000
212,1,7825,-92.51189094653913,795,969000000
212,2,9024,-92.40007138547394,795,973000000
213,0,3240,-88.16115051867324,796,60000000
213,1,7811,-92.69066434112578,796,62000000
213,2,9027,-91.77607196877683,796,64000000
214,0,3221,-88.7006181302349,796,160000000
214,1,7800,-92.60621484961791,796,165000000
214,2,9032,-92.47110159833971,796,167000000
215,0,3212,-87.81521769818049,796,259000000
215,1,7806,-91.4746947920264,796,265000000
215,2,9030,-92.47444325556836,796,268000000
216,0,3200,-88.67257237090676,796,360000000
216,1,7840,-92.4500206581895,796,366000000
216,2,9039,-92.59416006529725,796,369000000
217,0,3225,-89.02245065590348,796,460000000
217,1,7765,-91.62499291597436,796,463000000
217,2,9053,-91.99186020970164,796,474000000
218,0,3199,-88.71162610336069,796,562000000
218,1,7804,-92.5743164496025,796,575000000
218,2,9037,-92.53312118191384,796,578000000
219,0,3159,-88.41475431054893,796,660000000
219,1,7793,-92.21953680640274,796,665000000
219,2,9038,-92.10900167414052,796,668000000
220,0,3170,-89.12549477147822,796,760000000
220,1,7788,-93.29511262364372,796,763000000
220,2,9056,-93.10801223781564,796,766000000
221,0,3180,-87.64134577739732,796,860000000
221,1,7830,-91.65323840034804,796,867000000
221,2,9045,-92.75310564690294,796,870000000
222,0,3174,-88.10972327948984,796,959000000
222,1,7818,-92.22053575835872,796,961000000
222,2,9031,-92.5938042483962,796,975000000
223,0,3188,-89.01534882125955,797,61000000
223,1,7782,-91.91455583938068,797,65000000
223,2,9033,-92.0789984019596,797,67000000
224,0,3165,-87.4550701627989,797,160000000
224,1,7800,-92.00886316107334,797,166000000
224,2,9055,-91.66899340166992,797,168000000
225,0,3171,-88.82991830876466,797,260000000
225,1,7831,-91.80887132613452,797,270000000
225,2,9037,-91.85638788437544,797,273000000
226,0,3182,-88.76649061363106,797,361000000
226,1,7776,-92.36250403189636,797,370000000
226,2,9043,-92.4637338987411,797,380000000
227,0,3222,-88.00317816578165,797,460000000
227,1,7787,-92.13995909788012,797,461000000
227,2,9039,-92.4737770288888,797,473000000
228,0,3148,-88.1962383940674,797,560000000
228,1,7811,-92.56060033020816,797,565000000
228,2,9046,-91.62044098075236,797,571000000
229,0,3183,-87.38892176622191,797,660000000
229,1,7791,-92.7599720692503,797,668000000
229,2,9057,-92.02176892556218,797,670000000
230,0,3198,-88.75318663872041,797,759000000
230,1,7797,-92.10586700527848,797,766000000
230,2,9036,-92.6414626483422,797,768000000
231,0,3159,-88.14389521474008,797,860000000
231,1,7818,-93.24180612025982,797,862000000
231,2,9034,-93.52872073163726,797,875000000
232,0,3195,-87.56540175877213,797,960000000
232,1,7761,-92.65214427694566,797,964000000
232,2,9093,-92.10252322004033,797,966000000
233,0,3171,-88.09369171032012,798,60000000
233,1,7804,-92.60950607766404,798,64000000
233,2,9101,-92.45253890454931,798,66000000
234,0,3216,-87.75895724331164,798,160000000
234,1,7811,-92.27151582092702,798,166000000
234,2,9067,-91.81365214116578,798,168000000
235,0,3194,-88.11956523395202,798,260000000
235,1,7856,-92.74742613688504,798,261000000
235,2,9059,-92.34425971775396,798,265000000
236,0,3221,-88.11536988220587,798,359000000
236,1,7792,-91.7973171504149,798,363000000
236,2,9060,-92.58015376934245,798,366000000
237,0,3210,-88.82797849980264,798,460000000
237,1,7797,-91.49432946345996,798,464000000
237,2,9003,-93.13071226095664,798,466000000
238,0,3152,-89.03648181407162,798,560000000
238,1,7795,-91.77501145875038,798,567000000
238,2,9077,-92.71155281117235,798,570000000
239,0,3161,-87.80054909666619,798,660000000
239,1,7799,-91.62032993647,798,661000000
239,2,9058,-92.70458426248304,798,674000000
240,0,3180,-88.06630047349621,798,760000000
240,1,7796,-92.96004458179335,798,765000000
240,2,9047,-92.00704463363584,798,774000000
241,0,3185,-87.9353679095703,798,859000000
241,1,7812,-92.22636885378242,798,866000000
241,2,9047,-91.58968994702974,798,866000000
242,0,3179,-89.21768453782002,798,960000000
242,1,7771,-92.03326887959024,798,966000000
242,2,9018,-93.23817268440668,798,968000000
243,0,3216,-88.58036721703633,799,60000000
243,1,7813,-92.5142949706489,799,61000000
243,2,9050,-91.3382427497636,799,66000000
244,0,3184,-87.71650339479672,799,160000000
244,1,7768,-92.54711833537634,799,164000000
244,2,9042,-92.49304846376394,799,169000000
245,0,3126,-88.4450421831641,799,260000000
245,1,7750,-93.03315309759029,799,265000000
245,2,9047,-91.93783254357004,799,267000000
246,0,3181,-88.04261455409544,799,360000000
246,1,7793,-91.89196762223908,799,370000000
246,2,9020,-92.8211986373106,799,372000000
247,0,3173,-88.21387996635718,799,460000000
247,1,7795,-92.51479639441798,799,464000000
247,2,9014,-91.5986626623476,799,465000000
248,0,3186,-88.4583960820847,799,560000000
248,1,7769,-91.68200102311307,799,566000000
248,2,9051,-92.2724347675081,799,570000000
249,0,3152,-88.16048103622872,799,660000000
249,1,7804,-91.66903595392918,799,671000000
249,2,9061,-92.5418201083486,799,674000000
250,0,3160,-88.85687706556772,799,760000000
250,1,7805,-92.0845834506589,799,764000000
250,2,9035,-92.46135396131938,799,766000000
251,0,3105,-87.99993605650647,799,860000000
251,1,7804,-91.34867869280342,799,870000000
251,2,9061,-92.13457268474724,799,873000000
252,0,3132,-88.08713014717647,799,960000000
252,1,7792,-90.81046447991709,799,962000000
252,2,9061,-92.9555730597898,799,964000000
253,0,3150,-88.99990516998616,800,60000000
253,1,7874,-92.38471735986502,800,77000000
253,2,9045,-92.55461057199736,800,90000000
254,0,3144,-88.91233332332172,800,160000000
254,1,7850,-91.86917522884912,800,161000000
254,2,9040,-92.88403079192528,800,172000000
255,0,3178,-88.2394813547994,800,260000000
255,1,7852,-92.1772040707384,800,266000000
255,2,9042,-92.73648474526487,800,277000000
0,0,3119,-88.98999898714077,800,360000000
0,1,7835,-91.75795906933888,800,367000000
0,2,9035,-92.38534699505809,800,382000000
1,0,3136,-88.02709963064635,800,460000000
1,1,7855,-91.90947685758532,800,462000000
1,2,9051,-92.20088708110836,800,464000000
2,0,3128,-88.7019107945053,800,560000000
2,1,7817,-92.61887829122752,800,567000000
2,2,9055,-92.10597113477412,800,570000000
3,0,3110,-88.21699361602988,800,660000000
3,1,7824,-91.92059357811672,800,670000000
3,2,9039,-93.22670925877664,800,673000000
4,0,3156,-88.51098958060876,800,760000000
4,1,7824,-92.07919292178342,800,762000000
4,2,9029,-93.02903803232633,800,767000000
5,0,3150,-87.59078788719385,800,860000000
5,1,7837,-91.87797248936866,800,868000000
5,2,9031,-92.1912025161759,800,870000000
6,0,3170,-88.29836085300785,800,960000000
6,1,7804,-91.68483131026548,800,964000000
6,2,9055,-93.7327029672322,800,976000000
7,0,3147,-88.44653161330787,801,60000000
7,1,7867,-92.3166922325428,801,63000000
7,2,9063,-93.46634254692658,801,65000000
8,0,3139,-88.28840262831895,801,160000000
8,1,7825,-92.46678849507902,801,168000000
8,2,9059,-92.5941792765092,801,171000000
9,0,3131,-88.43528884104231,801,260000000
9,1,7802,-91.85832889792457,801,263000000
9,2,9055,-93.16580814485172,801,271000000
10,0,3123,-88.1040827858612,801,358000000
10,1,7843,-92.40113558656974,801,363000000
10,2,9047,-93.2659998365724,801,370000000
11,0,3109,-88.50208350771706,801,460000000
11,1,7845,-93.401612965565,801,463000000
11,2,9041,-92.40880623999064,801,464000000
12,0,3112,-87.82060569075995,801,560000000
12,1,7838,-91.82622728235968,801,566000000
12,2,9030,-93.07648890631516,801,568000000
13,0,3117,-88.08835021422853,801,660000000
13,1,7831,-92.3234933281576,801,662000000
13,2,9026,-92.39956643095935,801,674000000
14,0,3117,-88.19823631761993,801,760000000
14,1,7806,-91.59451400857512,801,764000000
14,2,9071,-92.62015500766958,801,768000000
15,0,3131,-88.23428605947284,801,860000000
15,1,7807,-91.9380208727764,801,864000000
15,2,9016,-93.3980630423562,801,875000000
16,0,3133,-88.17659303605264,801,960000000
16,1,7840,-93.25348649665108,801,967000000
16,2,9043,-92.79237618883404,801,971000000
17,0,3101,-88.10788445393638,802,60000000
17,1,7837,-92.00874348032964,802,70000000
17,2,9063,-93.0685323715546,802,73000000
18,0,3135,-88.37039248874446,802,161000000
18,1,7826,-91.5604977962585,802,173000000
18,2,9058,-92.06790610078087,802,177000000
19,0,3151,-88.7160686522191,802,260000000
19,1,7824,-92.24613450677263,802,263000000
19,2,9057,-92.8564626436086,802,265000000
20,0,3154,-88.26167479604375,802,360000000
20,1,7812,-92.36391840414218,802,363000000
20,2,9033,-93.1469741941494,802,375000000
21,0,3104,-87.9602504781337,802,460000000
21,1,7815,-92.61638046011456,802,462000000
21,2,9049,-92.93107047994064,802,465000000
22,0,3159,-88.6088273688875,802,560000000
22,1,7810,-92.50957991680085,802,564000000
22,2,9073,-91.86118744703,802,567000000
23,0,3175,-87.84969275854955,802,659000000
23,1,7780,-92.7781541927384,802,671000000
23,2,9036,-92.71990717111888,802,675000000
24,0,3157,-88.56263187341817,802,760000000
24,1,7824,-92.099640359965,802,761000000
24,2,9043,-92.51841453871216,802,773000000
25,0,3236,-87.90474757133337,802,860000000
25,1,7779,-92.93819625715123,802,864000000
25,2,9007,-92.08812443272063,802,866000000
26,0,3182,-88.42680955658953,802,959000000
26,1,7797,-92.10651734059036,802,968000000
26,2,9017,-92.73461977266268,802,977000000
27,0,3242,-88.62450578217796,803,60000000
27,1,7800,-91.81906423555824,803,69000000
27,2,9004,-92.78290766232064,803,71000000
28,0,3220,-87.64849983737365,803,160000000
28,1,7817,-92.492974009895,803,167000000
28,2,9017,-93.47404229634192,803,172000000
29,0,3231,-87.59684270246913,803,260000000
29,1,7801,-92.53194952619894,803,263000000
29,2,9010,-92.45974577144588,803,266000000
30,0,3235,-88.11133321628421,803,360000000
30,1,7856,-92.496471843983,803,364000000
30,2,9005,-91.5260619620996,803,375000000
31,0,3201,-88.45122464980528,803,460000000
31,1,7837,-91.94044363835746,803,467000000
31,2,9025,-92.50272306091703,803,470000000
32,0,3251,-88.1664450995863,803,560000000
32,1,7824,-92.03047318407772,803,571000000
32,2,9009,-92.63886986425858,803,574000000
33,0,3199,-88.34185491661584,803,660000000
33,1,7831,-92.4744199434332,803,664000000
33,2,9018,-92.08457427977532,803,665000000
34,0,3225,-88.33791754486835,803,760000000
34,1,7839,-91.87073589584438,803,762000000
34,2,9026,-91.9999631103948,803,765000000
35,0,3214,-87.95591993210812,803,859000000
35,1,7810,-92.2342956735592,803,866000000
35,2,9042,-92.67898260731316,803,868000000
36,0,3199,-87.94206086859796,803,960000000
36,1,7820,-92.00175904152168,803,967000000
36,2,9045,-92.13829413563631,803,971000000
37,0,3215,-87.82682825945913,804,59000000
37,1,7810,-91.6687327233529,804,63000000
37,2,9034,-91.99966230392955,804,65000000
38,0,3188,-88.51968438090199,804,160000000
38,1,7815,-92.53833913943252,804,165000000
38,2,9043,-92.68677269734324,804,168000000
39,0,3211,-87.74551237832236,804,259000000
39,1,7823,-92.27045065408144,804,262000000
39,2,9022,-91.70791093602315,804,273000000
40,0,3196,-88.51122856417692,804,359000000
40,1,7833,-92.04981587250695,804,363000000
40,2,9015,-92.98973357424822,804,371000000
41,0,3223,-88.66331688173727,804,460000000
41,1,7823,-91.8353303656757,804,463000000
41,2,9033,-93.49602003790925,804,467000000
42,0,3146,-87.66485237158975,804,560000000
42,1,7802,-92.73528008892048,804,571000000
42,2,9024,-92.48719422974176,804,573000000
43,0,3189,-87.83617628148548,804,660000000
43,1,7833,-91.45672422635778,804,673000000
43,2,9016,-92.3938972344553,804,678000000
44,0,3198,-87.84335037304862,804,760000000
44,1,7822,-92.1932577817346,804,764000000
44,2,9007,-93.47840829068112,804,768000000
45,0,3221,-87.27089484263713,804,860000000
45,1,7805,-91.78856523931336,804,863000000
45,2,9026,-92.59819743226195,804,867000000
46,0,3225,-87.82826548475887,804,960000000
46,1,7813,-91.396183751076,804,962000000
46,2,9016,-92.79949023175392,804,975000000
